gene,category,base_mean_count,dispersion_alpha,deseq2_base_mean,de_log2_fc,de_pvalue,fdr,disease_sex_log2_fc,disease_sex_pvalue,disease_sex_fdr,mean_count,de_significant,neg_log10_fdr,lightgbm_gain,gain_rank,nonzero_gain
G043,distribution_shift,41.067843334754684,0.2626246374533366,41.529975690269715,0.08141313625745025,0.5516277461947507,0.8672498071618504,-0.3722135235617897,0.1725868403002796,0.817161175346117,45.56875,False,0.06185578805385135,34.35219419002533,13,True
G044,distribution_shift,52.9135391323434,0.2217406607643756,47.065316313918345,-0.10322685711290576,0.44028394349556255,0.8340294915545284,-0.18563867167226486,0.4875704416166189,0.8914526937116752,49.85625,False,0.0788185922963813,17.965109825134277,20,True
G030,heterogeneous_disease,78.83521015557965,0.14245046835255953,73.22217918179565,0.03499212575142976,0.7548069490841995,0.8905696636826905,-0.7124280576197517,0.0012658458239225342,0.06434716271606215,79.95,False,0.050332102736797536,38.3248840123415,12,True
G031,heterogeneous_disease,61.142989139014354,0.1663081817151863,57.14431512764094,-0.05665962995805783,0.5877425992676175,0.8795137428969753,-0.79954776015609,9.374242918416817e-05,0.007147860225292823,62.41875,False,0.05575737005792281,25.990840077400208,15,True
G032,heterogeneous_disease,72.40246412853125,0.14977595000718463,68.6723725575401,-0.0666609670543399,0.5501197524944565,0.8672498071618504,-0.4326842858222236,0.05126717902060786,0.7442666145038506,74.49375,False,0.06185578805385135,45.989219665527344,10,True
G033,heterogeneous_disease,86.95854690696164,0.13474825915564637,84.22138560469293,-0.03713433465560028,0.736097012468586,0.8905696636826905,-0.28239114042701036,0.19912709806555762,0.8201535051288666,91.709375,False,0.050332102736797536,321.12009048461914,2,True
G034,heterogeneous_disease,58.55726465708117,0.17100245269421022,55.08413168435593,-0.026386524028733517,0.8173028454245522,0.9266816648865741,-0.03408805648409176,0.8814111942048558,0.9915857195058293,60.196875,False,0.0330694297460833,58.36424970626831,9,True
G055,noise,70.85592333678521,0.22701831514102372,68.1500563521166,0.08116451226675843,0.3011403109108637,0.7467300392505156,-0.1670657820950682,0.2866704656211492,0.8327094477566713,74.21875,False,0.1268363776414338,0.4997589886188507,65,True
G056,noise,48.495479599929396,0.2855843075323067,43.436766103554646,0.08435108789909566,0.37017734773500677,0.7756877897153301,-0.182221258040954,0.33260017443434553,0.8555733005205621,47.190625,False,0.1103130448340036,0.0,237,False
G057,noise,72.98833123653841,0.22330738143379478,69.59123493391363,-0.11462304234483071,0.11527333962533619,0.5145890840645981,0.12370106383215067,0.39512644055797963,0.8732866983346651,74.8625,False,0.2885394306806506,0.0,238,False
G058,noise,48.27231917027832,0.2864422541675059,44.3141727692636,-0.09331611141520348,0.26719188497293556,0.714971959482244,0.06751495963871376,0.6881652580350419,0.949730333487275,47.834375,False,0.14571099047993993,0.0,239,False
G059,noise,63.02494117669526,0.24280060928209057,57.12876880247636,0.017477643980676492,0.8333951704085387,0.9379539740760308,0.002670849424840158,0.9871814310946663,0.9976645118416818,61.859375,False,0.02781847217021828,0.0,240,False
G060,noise,29.956752189275065,0.4004331024650304,25.26338515813913,-0.017767512267222965,0.8642931461184267,0.946326095054006,-0.07142406990862822,0.7312608960890234,0.9696851575762189,27.784375,False,0.0239591840220467,0.0,241,False
G061,noise,66.0365033885876,0.23628825782976534,58.3037185851785,-0.057432704997446085,0.4882457038714312,0.8455994142356438,-0.18938784619082655,0.25242534350464796,0.8201535051288666,64.159375,False,0.07283532654537438,0.0,228,False
G062,noise,65.56652014137137,0.23726517711470174,62.626736764092605,-0.12649012397030962,0.10957498164982604,0.5145004420616323,0.010032500542643161,0.9494233317945715,0.9976645118416818,68.01875,False,0.28861424775316136,0.5418720245361328,64,True
G063,noise,32.05938319029431,0.3807290441796356,29.721030157977186,-0.0451634224159388,0.6512128316548923,0.8905696636826905,0.20594251304296232,0.3021226587501734,0.8455481202663185,32.665625,False,0.050332102736797536,0.0,211,False
G064,noise,55.18003585176336,0.2631024674245911,49.64334117429936,0.041817042641885196,0.6236787587370798,0.8811065218234596,-0.18258015301473435,0.28350150212089364,0.8314226744891592,53.875,False,0.05497158416049048,0.0,196,False
G065,noise,89.46106917295862,0.2006024193898236,80.34402239473233,0.062482707803996396,0.39336096461694503,0.7945370477362135,0.2588079780093477,0.07585734790463182,0.7442666145038506,86.53125,False,0.099885847667068,0.0,210,False
G066,noise,36.83997425907173,0.34429984496484217,33.44293400407027,0.03317381040383409,0.7465220807549711,0.8905696636826905,0.058777760631563994,0.774666217293623,0.9696851575762189,35.65625,False,0.050332102736797536,0.0,182,False
G067,noise,129.83652059818354,0.1693179388860326,125.74311152493726,0.018291504079065355,0.7992708897184286,0.9183052837504544,0.04241085153753498,0.768194533919176,0.9696851575762189,136.546875,False,0.03701291682961683,0.0,183,False
G068,noise,72.46133480809155,0.22420417073237514,68.77466139555085,-0.04444351500096567,0.5849764547753247,0.8795137428969753,0.036685329782050385,0.8217162842047561,0.9795069746063828,74.671875,False,0.05575737005792281,0.0,184,False
G069,noise,69.7297424380804,0.2290697439187008,65.96312547227544,-0.0647171980961628,0.42519628563239453,0.8313132507556431,-0.03026801459151486,0.8521123666085585,0.9915857195058293,70.88125,False,0.08023529698614539,0.0,185,False
G070,noise,130.03846340645237,0.16921029181857766,120.81961393982223,0.01088448255884594,0.8640874724342764,0.946326095054006,0.11874628153333883,0.3499855427105508,0.8732866983346651,130.675,False,0.0239591840220467,0.0,186,False
G071,noise,24.905954558082897,0.4613593680583975,22.258444816520143,-0.09654270927814418,0.39632189131144735,0.7952511634867859,-0.2081018909234567,0.3602581815117456,0.8732866983346651,24.26875,False,0.09949568682855721,0.0,187,False
G072,noise,110.75081103873374,0.1812635132473419,101.52445654629682,-0.043089059705740944,0.5428684873416432,0.8672498071618504,-0.3302383670795939,0.01879828975411018,0.6134523284412019,109.553125,False,0.06185578805385135,0.0,188,False
G073,noise,91.55620027499585,0.198300278659095,83.09471327534445,-0.09379555191944752,0.21133647844910908,0.6822421892429618,0.027503386083629032,0.8546445695510069,0.9915857195058293,88.96875,False,0.16606142771830626,0.919510006904602,59,True
G074,noise,88.7025204044285,0.2014627313740983,83.45166748926448,-0.05093725521786644,0.4968716752674931,0.8455994142356438,0.21391942519469495,0.15260039609747733,0.7888664544022134,89.528125,False,0.07283532654537438,0.875128984451294,60,True
G075,noise,51.44145093210424,0.2749561848844191,46.484641837213196,-0.08281276934607283,0.3449584072531151,0.7569231238287778,-0.18506130312085745,0.2906750952653694,0.8363764533579024,50.66875,False,0.12094822696273878,0.0,189,False
G076,noise,62.44521837278639,0.2441263275960005,57.21294947471,-0.16614668310798214,0.058823587802096844,0.39602445328178276,-0.28338938270286446,0.10590858526048898,0.7854205743087944,62.190625,False,0.4022779969091791,0.0,190,False
G077,noise,39.62031502960235,0.3271561948277201,35.13851911213889,-0.16788606809885154,0.08705565425367809,0.45779266460985896,-0.12247756138726938,0.5324397953560253,0.9072298189027246,37.325,False,0.3393311704753329,0.0,191,False
G078,noise,19.706537636715094,0.5567012311301287,17.680640859384845,-0.04391414907616609,0.7291776088731861,0.8905696636826905,0.22610828845178746,0.37242154845201236,0.8732866983346651,19.165625,False,0.050332102736797536,0.0,192,False
G079,noise,75.695947562091,0.21889672155325862,69.4748070305896,-0.06813035494180375,0.36097740760652886,0.7753387980281078,-0.1326176605729002,0.37361723260999036,0.8732866983346651,75.134375,False,0.11050848334904428,0.0,193,False
G080,noise,17.99321071591843,0.6001886623846283,16.365295158528074,-0.036324134866001966,0.7858669352074622,0.9117031201263728,-0.10959200602697103,0.6819733594978505,0.949730333487275,17.69375,False,0.040146558909566754,0.0,194,False
G081,noise,109.80281151648431,0.18196511433269505,105.55476297352091,-0.03365094621051257,0.6403580747306421,0.8856827083811357,0.15639250599554053,0.2769553522974918,0.8281508083405392,114.85625,False,0.052721834184076714,0.0,181,False
G082,noise,15.900207865554906,0.6660303359616428,15.407174544834893,-0.2778184359227649,0.04249228043374459,0.32877540884219836,-0.264454485826066,0.3338138451211373,0.8555733005205621,16.3,False,0.4831006735028248,0.0,195,False
G083,noise,60.32798065450996,0.24918450613392418,57.46742951724853,-0.03690085355297969,0.6675807023312295,0.8905696636826905,0.0717160831324764,0.6764608526705441,0.949730333487275,62.846875,False,0.050332102736797536,0.0,197,False
G084,noise,48.3499755961152,0.286142803363134,43.7718389302662,-0.04515354666384407,0.6111473229916459,0.8795137428969753,0.04891401003347713,0.7830691997431637,0.9696851575762189,47.6375,False,0.05575737005792281,0.0,198,False
G085,noise,29.0157454862125,0.41017641798231785,26.49246655029156,0.06795100310418213,0.5545097760281674,0.8673101625055952,0.03329260397720947,0.8849166983669167,0.9915857195058293,28.384375,False,0.06182556483504,0.0,199,False
G086,noise,85.93327400591573,0.2047324229655259,76.62656250054627,-0.11922364192956764,0.13201615195500485,0.5368656846170197,0.0668175199136002,0.6729984920974106,0.949730333487275,82.871875,False,0.27013435438607686,0.0,200,False
G087,noise,148.14831575164044,0.1607499312721707,136.71405815531202,0.11176366361637488,0.09603320479661229,0.4821087481147508,0.1266937254128814,0.34503783346105843,0.8697234645092794,148.15625,False,0.3168549879455486,1.1480499505996704,56,True
G088,noise,45.50770853191979,0.2977686921697511,42.74015029714758,0.014664133913373165,0.8687583823446613,0.946326095054006,-0.03991124362704333,0.8221435590138819,0.9795069746063828,46.3,False,0.0239591840220467,4.267280101776123,34,True
G089,noise,90.91696568121402,0.19899142511593576,86.0207029161409,-0.02508305621704042,0.7291655179009549,0.8905696636826905,-0.029872808741563953,0.8367036719775474,0.9915857195058293,93.221875,False,0.050332102736797536,0.0,201,False
G090,noise,49.44523058240208,0.28201957790451004,45.5753310581784,-0.04529474273981314,0.6087744305886127,0.8795137428969753,0.12974665656218248,0.46331492420111553,0.8914526937116752,49.521875,False,0.05575737005792281,0.0,202,False
G091,noise,66.78903530250074,0.2347526575168697,63.91423665736153,0.0680912377431656,0.40289566330838233,0.8019046524030973,-0.07561423935072638,0.6423507178889577,0.949730333487275,70.18125,False,0.09587726687405407,0.0,203,False
G092,noise,47.62240029494085,0.2889866941661929,43.106689990128096,-0.13000347135691348,0.15747880298089456,0.5773697733274,0.04968661137928659,0.7871038644120265,0.9696851575762189,46.13125,False,0.23854595620301647,0.0,204,False
G093,noise,27.555123194996316,0.42661802802733595,24.836060215031317,-0.00074249333764788,0.9946489075370393,0.9979207789434112,-0.14386776976962368,0.5157703226787221,0.8914526937116752,26.853125,False,0.0009039342971391352,0.0,205,False
G094,noise,57.08812827998381,0.25765099104073397,55.138031544236675,-0.026088428505397686,0.7504744578101976,0.8905696636826905,0.2147143416613785,0.1897410015459875,0.8201535051288666,58.85625,False,0.050332102736797536,0.0,206,False
G095,noise,45.27225507306023,0.2987972542007423,41.64970780693811,-0.02168768969441449,0.8210961931714298,0.927534588582541,-0.05068579759056081,0.7916446040540279,0.9696851575762189,45.725,False,0.03266988618682917,0.0,207,False
G096,noise,72.51961507400944,0.2241043542607763,66.8394611182129,-0.09260025317987682,0.25046834720932587,0.714971959482244,-0.02112714704119626,0.8957337540354071,0.9915857195058293,72.66875,False,0.14571099047993993,0.0,208,False
G097,noise,84.93791004798098,0.2059597533647337,80.87688931196396,-0.0409583780093119,0.6126164483705656,0.8795137428969753,-0.2559192241504055,0.11248030223279129,0.7854205743087944,87.609375,False,0.05575737005792281,0.26596699655056,68,True
G098,noise,103.30460311538504,0.187120996824774,92.90293762909991,-0.012815156334188046,0.8586819558549595,0.946326095054006,-0.12721922934580723,0.37644633892780466,0.8732866983346651,99.89375,False,0.0239591840220467,0.0,209,False
G099,noise,90.71085970284419,0.19921634553440143,83.00071971314833,0.042195402609722356,0.5936027791642153,0.8795137428969753,0.1994855887617416,0.20626433363519003,0.8201535051288666,90.33125,False,0.05575737005792281,0.0,242,False
G100,noise,129.636844764297,0.16942470727641984,126.22954812453138,-0.07063779417976196,0.31900050697458326,0.7486989444578076,0.11368610515232103,0.42232494114348795,0.883901435600926,136.703125,False,0.12569277915521565,0.0,212,False
G101,noise,29.715261370001976,0.4028746706258368,27.296105492943838,-0.21253548368824243,0.04344033574154771,0.32877540884219836,-0.10735534993839421,0.6100398421402622,0.949730333487275,29.8,False,0.4831006735028248,0.0,243,False
G102,noise,61.91932856545457,0.2453504133283059,58.764464299132804,-0.06551136200136745,0.4067537679583402,0.8019046524030973,-0.07842894468977508,0.619484415939894,0.949730333487275,64.034375,False,0.09587726687405407,0.0,276,False
G103,noise,51.33008889206265,0.27533575714090963,47.490795480905355,0.03826377083171439,0.6644480783759561,0.8905696636826905,-0.2093845967047404,0.23455408397694033,0.8201535051288666,51.73125,False,0.050332102736797536,0.0,278,False
G104,noise,31.47909748158654,0.3859040036095216,30.12629040779917,0.16023672606155925,0.14333365486941008,0.5533767687996212,-0.40299620570598377,0.06453944815898274,0.7442666145038506,32.825,False,0.25697907684289034,0.0,279,False
G105,noise,58.99468446355912,0.25255611724746624,54.454842327506434,-0.14777224735268377,0.06632490900388052,0.40969676314046055,0.0045671885307971335,0.9773707566601162,0.9976645118416818,58.996875,False,0.3875374672301377,0.0,280,False
G106,noise,42.11361705226348,0.31370759934562015,41.44793868491237,0.06967485502777476,0.4553514364894994,0.8340294915545284,0.017625270650627488,0.9247994421660408,0.9976645118416818,45.35625,False,0.0788185922963813,0.0,281,False
G107,noise,64.85869629493075,0.2387631962115684,60.73365595554534,0.05876481700327887,0.46663117842513724,0.8340294915545284,-0.16482126717823137,0.30676654681099413,0.8505799707032111,65.61875,False,0.0788185922963813,0.9881889820098877,57,True
G108,noise,10.13366698959777,0.9881286516755009,10.347602510890962,0.0779967523782854,0.6417569788597738,0.8856827083811357,-0.17604154117434498,0.5995865893421088,0.949730333487275,11.053125,False,0.052721834184076714,24.575675010681152,16,True
G109,noise,43.18685329005001,0.30839675304784353,42.97942139401606,-0.09672445252496525,0.28334840420428264,0.7262291032126572,-0.05127422368663694,0.7761959183130489,0.9696851575762189,46.196875,False,0.13892635097338582,0.0,282,False
G110,noise,85.80561538950964,0.20488824022932556,76.69514228292341,0.001192374957744085,0.9872270664436498,0.9970339578321628,0.23186897600267298,0.11839709241317611,0.7854205743087944,84.234375,False,0.0012900498648959577,0.0,283,False
G111,noise,82.74490103030266,0.2087680314791124,77.06687814665509,-0.058083823761352314,0.44524089084155816,0.8340294915545284,-0.0006329934142711282,0.9966823313503983,0.9976645118416818,82.990625,False,0.0788185922963813,0.0,284,False
G112,noise,67.91185772115819,0.23252472104287641,61.23186367922201,-0.055967664755060875,0.5037630929322008,0.8455994142356438,-0.2503693581175327,0.1337412475376815,0.7854205743087944,65.384375,False,0.07283532654537438,0.0,285,False
G113,noise,37.06830801832983,0.34279500417309605,33.74851566408485,-0.06570877598136894,0.5087274330872666,0.8455994142356438,-0.06765960636934341,0.7337434973865702,0.9696851575762189,36.828125,False,0.07283532654537438,0.0,286,False
G114,noise,73.27098414166072,0.22283170623994314,67.6043697739522,-0.1253524730485433,0.11133452188874665,0.5145004420616323,0.2433963999126736,0.12100321906813713,0.7854205743087944,73.49375,False,0.28861424775316136,0.0,287,False
G115,noise,96.4528947027074,0.19330979674316995,88.36254599649078,0.08803949160873767,0.2517632115571047,0.714971959482244,-0.05201759029859502,0.7349746739805857,0.9696851575762189,95.840625,False,0.14571099047993993,0.0,288,False
G116,noise,81.89294573833443,0.2098995758286304,72.60742293368375,-0.04453367524694893,0.5611998182465203,0.8688626627674554,0.24707241922499687,0.10578497944208386,0.7854205743087944,79.490625,False,0.06104886511163171,0.0,289,False
G117,noise,56.42981151109146,0.2594901659069164,54.70218435948507,0.08583986231795748,0.3218464565148216,0.7486989444578076,-0.023330027143692797,0.8929427445835052,0.9915857195058293,59.44375,False,0.12569277915521565,0.0,290,False
G118,noise,70.50520075463277,0.2276501577709305,62.89874555854201,-0.14114988834994585,0.07398107671340609,0.41025869813797927,0.10583333152376093,0.5027993099407364,0.8914526937116752,67.625,False,0.3869422024423722,0.0,277,False
G119,noise,108.25907553098197,0.18313390776576832,101.02425803330057,-0.08577565453761651,0.22602351817438293,0.693598312976098,-0.060185314569094574,0.6710770231912402,0.949730333487275,109.171875,False,0.15889197185546566,0.0,291,False
G120,noise,73.37819631616426,0.2226522380193395,69.32516143831415,0.01344530540222424,0.8674995134366497,0.946326095054006,0.002826481169300455,0.9860140798610361,0.9976645118416818,74.921875,False,0.0239591840220467,0.0,293,False
G121,noise,54.8067892146183,0.26421323213729664,52.27164473357357,-0.13722897858142818,0.12379823770511572,0.5318093309867648,0.2332685279481659,0.189860573589552,0.8201535051288666,56.078125,False,0.27424404692075244,0.0,294,False
G122,noise,23.356831664929828,0.4853262347013211,21.10548584451268,-0.006114352033942031,0.959037711014033,0.9811954106203277,0.21087758306044302,0.37545060737634295,0.8732866983346651,22.528125,False,0.008244491801697902,0.0,295,False
G123,noise,34.507010215177345,0.3608165686878748,33.126132334661946,-0.07993477027682903,0.3890374470130773,0.7945370477362135,0.26243443126285054,0.15638467882009413,0.7949554506688118,36.146875,False,0.099885847667068,0.0,296,False
G124,noise,64.58828324186703,0.23934415885149388,59.21689842109079,-0.05646214846791829,0.5285933335371882,0.8621442071061091,0.22431613550193208,0.20978188260453834,0.8201535051288666,64.496875,False,0.06442008555306371,0.0,297,False
G125,noise,58.706954055626355,0.2533038145953249,50.924099711891046,-0.1376540661767523,0.1142855607715481,0.5145890840645981,0.25072135804513035,0.1493586665898691,0.7854205743087944,54.234375,False,0.2885394306806506,0.0,298,False
G126,noise,78.2317610455143,0.2150427892676979,74.04350822245264,0.08853653186008544,0.260599095494923,0.714971959482244,-0.07455572362250826,0.6357520741539469,0.949730333487275,80.15,False,0.14571099047993993,5.62040787935257,29,True
G127,noise,65.49537635768031,0.23741428022108946,58.90278860248876,-0.064905974091753,0.37244901940481134,0.7756877897153301,0.017202400293986096,0.905951866420424,0.9915857195058293,63.58125,False,0.1103130448340036,0.0,299,False
G128,noise,24.706636135608644,0.4642746001762933,23.178818302827683,-0.023665465473417177,0.8410564110793204,0.9396417779457609,0.00161798422225159,0.9945320781018796,0.9976645118416818,25.125,False,0.027037682051999447,0.0,300,False
G129,noise,32.06640080734117,0.3806676076330828,28.930688274591866,-0.11926177107075242,0.2455449191332164,0.714971959482244,-0.24003653784291099,0.2418311240433727,0.8201535051288666,31.228125,False,0.14571099047993993,0.0,301,False
G130,noise,34.383653244596765,0.3617522907172265,30.740187887152366,0.2398673518459203,0.016316786408926514,0.15969012766118829,-0.18491521298628244,0.35417916664334526,0.8732866983346651,33.06875,False,0.7967219319191083,28.64460438489914,14,True
G131,noise,36.649706275254125,0.345568134500352,33.49564980639376,0.07062753200548928,0.47033794277829144,0.8340294915545284,-0.33499341029573687,0.08574914018871743,0.7692202281634947,36.353125,False,0.0788185922963813,0.0,302,False
G132,noise,39.90812587754321,0.3255179816665961,36.903655582083246,0.09212438663696088,0.3124158433480112,0.7486989444578076,0.3480960534968254,0.05515687479258186,0.7442666145038506,40.090625,False,0.12569277915521565,0.0,303,False
G133,noise,33.043212832933,0.3723706089206319,30.850406913524488,-0.12457858432415195,0.19403866855634078,0.6587065207278172,0.3472581825217127,0.06908202912073358,0.7442666145038506,33.125,False,0.18130803732956266,0.0,304,False
G134,noise,47.012395732737325,0.2914388718065862,44.532559488859484,-0.1400330662048152,0.11810241273613728,0.5145890840645981,-0.2321042367653225,0.19440489027520624,0.8201535051288666,47.784375,False,0.2885394306806506,0.0,305,False
G135,noise,49.73703060798269,0.2809516951451364,47.551020908678495,-0.08872845826491782,0.34174384175909167,0.7553034183806012,0.1616510006612235,0.38612884680891746,0.8732866983346651,51.6,False,0.12187854975209417,0.0,292,False
G136,noise,64.43227745278588,0.23968154403039596,59.64239479051905,-0.0344356196603198,0.6644862922870686,0.8905696636826905,0.14096954086147684,0.3742916190048702,0.8732866983346651,64.990625,False,0.050332102736797536,0.0,275,False
G137,noise,31.84528820283658,0.3826163777408783,28.85501776799029,0.019261286995517123,0.8601708053688071,0.946326095054006,-0.002365200057921873,0.9913736251672973,0.9976645118416818,31.11875,False,0.0239591840220467,0.0,260,False
G138,noise,89.21211365268599,0.20088316072229984,82.60934242152621,0.04901313550465975,0.5082030637793944,0.8455994142356438,-0.16645334447376542,0.26051467223293734,0.8201535051288666,89.15,False,0.07283532654537438,2.761080026626587,39,True
G139,noise,25.629104490722654,0.45116326453223765,23.123367480956013,0.05813574123095377,0.5887144143601553,0.8795137428969753,-0.2552930026114138,0.23443586372100345,0.8201535051288666,25.28125,False,0.05575737005792281,0.0,274,False
G140,noise,35.94250699717144,0.3503998956085136,31.78499021280494,-0.08285494621140825,0.3924698233771161,0.7945370477362135,-0.20278941081848562,0.29477511051057337,0.8402468103338774,34.309375,False,0.099885847667068,0.0,246,False
G141,noise,30.682817446198293,0.3933237801835284,29.0346294690623,-0.07572243664368511,0.4547766723291946,0.8340294915545284,0.2544362357030982,0.20837009940380857,0.8201535051288666,31.1,False,0.0788185922963813,3.1297199726104736,37,True
G142,noise,60.88258699693998,0.24782551865695768,58.98545692390561,-0.05098192780416378,0.5470658636721364,0.8672498071618504,-0.3146370937159278,0.061940927905220516,0.7442666145038506,63.690625,False,0.06185578805385135,0.0,247,False
G143,noise,66.83344041007442,0.2346631258959302,63.191888428323864,-0.07794508707003152,0.3600950299811897,0.7753387980281078,0.07014556632917128,0.6805084823579151,0.949730333487275,69.2625,False,0.11050848334904428,0.0,248,False
G144,noise,25.108411089137654,0.45844562079412343,23.978032584440665,0.1409371261388383,0.21475444464948146,0.6822421892429618,0.03541877677931242,0.8761641964477046,0.9915857195058293,26.48125,False,0.16606142771830626,0.0,249,False
G145,noise,89.59746320940602,0.20044927253091216,86.20699840254596,-0.12005032116732041,0.11115199206746476,0.5145004420616323,0.1785486969649173,0.23536671956268107,0.8201535051288666,93.55,False,0.28861424775316136,0.0,250,False
G146,noise,91.70969067213572,0.19813575789035437,84.4956068893226,-0.002101961595960984,0.976535414466231,0.9895126292764136,-0.2479456961881457,0.0815527354632106,0.7537449792811888,90.9375,False,0.0045786584661196015,0.0,251,False
G147,noise,36.08616096360246,0.34940308859891356,32.896460042501715,-0.10874388046463772,0.25377909767085316,0.714971959482244,0.12273500689752023,0.5194459135045751,0.8914526937116752,35.83125,False,0.14571099047993993,0.0,252,False
G148,noise,30.946445138110214,0.3908250029957915,28.833325199070295,-0.10831443598186975,0.28207818509851,0.7262291032126572,0.14893881690809066,0.45937685014580276,0.8914526937116752,31.10625,False,0.13892635097338582,0.0,253,False
G149,noise,38.118354605802,0.3361067284533344,34.3395599217134,-0.14121547923634395,0.14211918601209764,0.5533767687996212,-0.1370693364885491,0.4760485339914031,0.8914526937116752,36.840625,False,0.25697907684289034,0.0,254,False
G150,noise,29.082306476239268,0.40946651385278365,27.52053652754982,0.16352406908851833,0.13152046461756814,0.5368656846170197,-0.21251828201185952,0.3265862731840604,0.8555733005205621,30.08125,False,0.27013435438607686,0.0,255,False
G151,noise,33.802513002620145,0.36625239369931994,31.422420533584642,0.1956225337154342,0.05776312520651841,0.39602445328178276,0.335488631271571,0.10256684749055477,0.7854205743087944,33.978125,False,0.4022779969091791,0.0,256,False
G152,noise,28.56040998052055,0.4151215268316665,25.69938936476649,-0.050578548611491636,0.6282756775594519,0.8828311893464568,0.23833592848183996,0.2533273784294384,0.8201535051288666,28.21875,False,0.05412233214632842,0.0,257,False
G153,noise,11.939473535067414,0.8538020812698408,10.989047070844206,-0.04479373381363269,0.7728099586707614,0.9065655284407009,0.09230122763663558,0.7661972875754227,0.9696851575762189,11.54375,False,0.04260079872605166,0.0,179,False
G154,noise,54.73182302070868,0.2644381550491147,51.43178946372799,-0.15610850198831813,0.06145860213525218,0.39602445328178276,0.37690112494257944,0.02299340067482804,0.6375442914384138,55.74375,False,0.4022779969091791,0.0,245,False
G155,noise,40.73820534662989,0.3209228394678052,37.67822085024281,0.11975627204150661,0.21111809633842626,0.6822421892429618,0.05173851206595828,0.7871112495835626,0.9696851575762189,41.16875,False,0.16606142771830626,1.2984000444412231,54,True
G156,noise,78.87412976936992,0.2141058548134381,73.57024907906421,0.007351667135744698,0.9182264785744055,0.9657209516041162,0.06511430612881375,0.6493599634165166,0.949730333487275,80.14375,False,0.015148346344181005,1.385159969329834,51,True
G157,noise,54.110623171162445,0.26632593514089176,51.52219981295552,-0.0052836754997703924,0.9515563166066298,0.9804887721791287,-0.3355728100950268,0.052505176316190214,0.7442666145038506,56.61875,False,0.008557375181885363,1.8145699501037598,46,True
G158,noise,53.963510756775236,0.26677936394029056,51.28656206002135,-0.012419517571702041,0.8796024207260867,0.951343043693108,0.19190203430614478,0.24115279519416266,0.8201535051288666,56.25,False,0.021662853074028245,0.0,259,False
G159,noise,20.71277238878166,0.5345145029872743,17.370745133228404,0.0072320988953503565,0.95138042357711,0.9804887721791287,0.07726910884488175,0.7446939343710186,0.9696851575762189,18.975,False,0.008557375181885363,0.0,261,False
G160,noise,55.53956248809887,0.2620466492138561,49.76875345274058,-0.010317278041426165,0.8999124914429424,0.963064245228412,-0.07052900014492185,0.6673106120065262,0.949730333487275,53.65625,False,0.016344740479277312,0.0,262,False
G161,noise,56.976744378791544,0.2579591831391137,55.46917363936154,0.13766024096953267,0.08016992812687833,0.4327416671081336,0.04735183982194326,0.7635263143338176,0.9696851575762189,60.990625,False,0.3637712861649863,7.833099842071533,25,True
G162,noise,32.37962817525299,0.3779525432252645,30.70254868259719,-0.24018673269914448,0.021308044650717,0.18568438909910526,-0.06935379829683089,0.7396228048643931,0.9696851575762189,33.51875,False,0.7312246068315797,0.0,263,False
G163,noise,93.7407204979479,0.1960095031507361,83.59752529957333,-0.024839709319070813,0.735932112409667,0.8905696636826905,-0.12090038607107063,0.41155806831485675,0.883901435600926,91.025,False,0.050332102736797536,0.5565119981765747,63,True
G164,noise,23.717957552784902,0.4794593181124588,22.369465123691548,-0.1681573747472326,0.16304812195313312,0.579243866382938,0.4230901629147733,0.07808698906269908,0.7442666145038506,24.075,False,0.23713855626072752,0.0,264,False
G165,noise,31.13680438448799,0.38904700331045206,28.60270122002571,-0.13758685848494223,0.19524516109106516,0.6587065207278172,0.07665897089893801,0.7182813066068612,0.9696851575762189,30.965625,False,0.18130803732956266,0.0,265,False
G166,noise,43.35114759231928,0.30760696082690486,39.93467250255277,-0.18636806757046426,0.04467700521333223,0.32877540884219836,0.26702121922620814,0.1493047816515047,0.7854205743087944,43.184375,False,0.4831006735028248,4.450679779052734,32,True
G167,noise,31.544565300235355,0.3853106363755423,29.498863256407947,0.0051595412913918275,0.9595830010261196,0.9811954106203277,-0.16271698200744192,0.4239798917600337,0.883901435600926,32.35625,False,0.008244491801697902,0.0,266,False
G168,noise,85.75071181360381,0.204955396983331,77.44730208150891,0.025948480733182473,0.7396424320835129,0.8905696636826905,0.012611608825495824,0.9356547766459639,0.9976645118416818,84.540625,False,0.050332102736797536,5.093459963798523,31,True
G169,noise,52.98638545991262,0.2698549527747848,53.10431254391258,-0.008362276043401024,0.9281739362649477,0.9686136552398665,0.18479382639689595,0.318727208522931,0.8555733005205621,57.3375,False,0.013849412686216594,0.0,267,False
G170,noise,70.6644865282433,0.22736241982601635,66.55396498512567,0.14108265057843344,0.07253647609699958,0.40969676314046055,-0.13593407368538302,0.386615199587909,0.8732866983346651,70.575,False,0.3875374672301377,0.0,268,False
G171,noise,39.859970054940135,0.3257904355571528,35.266719270965964,-0.0675536737949039,0.4658913770668358,0.8340294915545284,-0.4047367472781508,0.027927504347638108,0.709824068835802,38.228125,False,0.0788185922963813,0.0,269,False
G172,noise,32.27046703434617,0.3788927718468128,29.50711327294316,-0.055642145357479654,0.6081309958778756,0.8795137428969753,0.0912986118135199,0.6740361438579212,0.949730333487275,31.6625,False,0.05575737005792281,0.0,270,False
